PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
9.741881403,3,58,51,36,0
19.74598297,11,132,91,35,2
6.804373806,3,39,55,42,0
5.329755102,17,14,61,28,0
15.11270909,19,162,83,32,2
0.008184478,12,134,84,12,0
19.83477961,19,53,89,10,1
21.14623883,7,87,37,31,1
23.98695353,8,143,8,27,1
5.55776277,11,87,42,17,1
0.500309753,16,142,21,20,2
2.473639014,8,161,10,21,1
22.37629872,17,40,18,18,1
22.5033328,3,148,13,11,1
7.115424992,14,120,60,34,2
12.06377169,11,113,53,39,1
7.015754147,17,91,64,20,2
7.807633503,1,102,46,8,0
17.14521729,13,116,24,46,2
10.4987658,4,179,84,10,1
6.748601525,6,160,24,27,1
23.46897607,7,27,80,17,0
7.534869954,13,118,86,1,2
20.78114681,0,40,24,18,0
22.82512903,7,157,30,42,1
16.79064543,5,170,32,42,1
16.00048119,2,176,44,40,1
1.390595731,4,39,13,34,0
5.048493313,8,16,31,48,0
23.81990686,13,81,46,6,1
6.904508031,7,27,96,38,0
1.929119302,11,138,83,19,2
23.30214761,5,45,49,20,1
18.46619998,10,40,51,33,1
14.5687619,10,87,53,2,1
23.1120874,7,40,34,1,0
11.3077673,5,17,49,49,0
9.263377213,18,146,61,36,2
2.383669271,15,140,46,42,2
22.26660654,14,154,36,6,2
9.2307275,7,51,97,36,1
21.98658065,9,33,31,8,0
15.48374009,12,19,71,38,1
14.67188608,0,29,72,14,0
13.04957211,13,112,9,41,2
21.20477778,12,134,40,36,2
16.05567036,0,15,70,48,0
20.81505938,19,101,25,2,0
21.66739716,16,70,99,19,1
9.633498177,2,141,55,21,1
19.79569397,17,27,17,29,1
2.354915626,10,58,83,20,1
9.14661999,18,41,20,35,1
0.61611924,10,79,98,19,1
14.08319905,17,54,51,19,1
0.936052231,12,38,65,30,1
20.99486842,8,59,18,10,1
9.454962856,17,139,42,36,2
20.73394075,9,73,19,48,1
8.912921507,0,79,64,13,0
11.05240563,4,172,32,36,1
11.26203727,6,64,19,23,1
13.28842432,11,48,23,25,1
4.787576008,16,27,77,43,1
7.53815488,12,69,25,47,1
8.278793683,17,52,8,27,1
17.41592041,3,89,43,41,1
2.261722746,9,155,58,20,2
20.4672671,6,123,70,49,1
3.270159516,14,175,51,11,0
1.665636282,3,113,81,38,1
6.824328224,6,123,44,9,1
14.17302466,1,47,19,8,0
14.07099079,7,93,56,28,1
16.01474331,0,125,66,39,0
6.86032305,11,165,72,46,2
13.83291109,4,22,51,34,0
17.79284167,9,80,81,19,1
1.423078861,6,50,76,33,1
21.41445766,5,48,84,23,1
3.78541117,14,95,29,38,1
1.650142592,16,139,84,36,2
0.921224113,15,96,3,5,2
5.90946836,15,171,66,39,2
11.09052575,8,126,38,36,1
5.430876263,2,117,75,11,0
9.419524795,11,52,28,27,1
20.41538051,17,155,89,18,2
17.04704641,19,105,13,43,2
11.56230611,12,67,70,3,1
12.38650052,19,55,78,14,1
14.91655927,7,121,1,38,1
19.76020904,12,56,9,16,1
8.792146814,9,115,88,37,1
11.25152452,19,156,59,29,2
4.549980733,0,48,36,33,0
18.04048049,5,33,57,38,0
9.359654794,18,145,80,6,2
11.64084908,19,123,88,0,2
3.761844739,13,121,2,47,2
12.90725029,5,58,26,7,0
17.13564633,5,100,61,23,1
9.333952364,12,86,87,34,1
20.02298707,15,138,47,24,2
11.75647509,15,114,75,36,2
5.403466705,7,64,24,46,1
12.43478265,5,158,2,30,1
0.083768846,16,157,55,25,2
22.93126951,18,47,46,49,1
7.135620414,15,129,15,4,2
19.06260255,10,37,87,48,1
18.69207129,2,132,23,12,0
6.23414614,1,25,77,4,0
13.2227332,5,72,29,13,1
17.14377198,5,165,81,21,1
22.01468366,6,143,6,0,1
16.4566542,14,61,87,33,0
10.14363844,19,67,28,45,1
18.43816892,2,74,13,3,0
4.805762166,13,35,23,38,1
9.934776215,17,140,6,26,2
22.06769846,4,161,60,26,1
9.594350929,12,99,36,19,1
2.70164245,10,104,72,42,1
16.63672942,12,135,57,8,2
12.26069531,16,44,33,46,1
11.03808817,12,127,57,49,2
19.40400601,17,90,78,47,2
0.46962503,5,142,70,23,0
7.25700776,9,137,32,30,1
7.377873666,2,159,18,2,0
20.07706701,6,48,44,38,1
19.95729431,2,161,45,42,1
17.81540458,16,148,3,16,2
18.45069617,18,78,30,15,1
4.91474337,5,101,55,45,1
22.35507601,4,92,73,19,1
5.124882455,9,84,79,41,1
22.27382246,17,92,53,2,2
16.05211554,16,19,94,19,1
8.174511166,2,45,36,41,0
4.800136203,16,71,50,12,1
23.39434956,13,125,38,43,2
6.813372186,11,75,11,22,2
19.81645415,0,82,57,30,0
21.24687189,7,32,51,14,0
7.738388681,7,91,77,4,1
19.61399989,8,43,95,36,1
11.4097012,18,66,55,7,1
6.386890363,1,26,16,47,0
6.996367455,19,167,26,9,2
17.22519253,5,57,11,17,0
21.8023949,16,157,39,28,2
12.53634465,10,37,1,18,1
13.9891023,16,55,48,1,1
22.37084332,7,140,91,37,1
6.094342349,16,95,45,2,2
21.31003664,13,125,48,11,2
13.46371181,17,48,11,1,1
0.998705627,0,99,29,37,0
14.33498957,5,50,66,24,1
12.89104232,14,143,54,5,2
19.05067731,5,124,36,48,1
7.207588956,16,67,2,49,1
22.6401772,15,99,97,2,2
20.80038605,4,169,36,21,1
14.35694248,3,91,74,11,0
21.91581641,18,147,74,3,1
6.164275718,2,172,58,28,1
14.2532263,17,126,9,16,2
17.18786376,14,46,88,18,2
8.767291127,18,138,51,10,2
2.936941916,2,47,93,23,0
19.72212768,11,29,77,34,1
19.17580117,12,43,80,16,1
21.03909643,0,126,5,44,0
4.528522186,13,87,45,11,1
10.65552102,7,136,51,46,1
4.304764563,10,108,17,36,1
18.67149082,16,82,53,7,1
9.291907639,14,124,65,19,2
12.58132614,3,66,65,35,0
20.20555444,18,98,17,7,2
23.86653371,12,87,4,6,1
21.07188447,16,96,24,8,2
1.869921098,9,144,49,16,1
11.71173248,16,159,20,43,2
14.09715223,19,16,90,42,1
21.29676149,3,105,75,14,1
1.189286727,2,10,2,36,0
7.747334161,3,159,84,29,1
7.083867101,19,134,38,30,2
2.373201435,2,145,69,4,0
4.994102308,17,13,25,15,0
12.07615519,12,37,30,46,1
14.5311198,13,157,71,21,2
9.671035614,1,15,18,32,0
23.35401395,4,106,30,40,1
11.91376093,1,110,36,28,0
23.34194951,16,41,39,41,1
13.76872636,19,179,34,29,2
22.27403939,5,111,14,6,1
10.22325627,12,141,82,36,2
23.53340947,16,12,91,45,0
18.07072197,17,119,43,5,2
3.630988945,2,91,83,42,0
3.732872081,9,37,12,40,1
6.088642468,3,148,84,48,1
20.26249605,5,40,87,5,0
23.90217743,4,155,41,43,1
0.385171485,0,90,54,49,1
20.29530646,6,120,77,39,1
1.570255459,19,153,59,26,2
20.88460713,19,63,90,41,1
6.63961485,8,110,82,38,1
21.78843521,11,148,6,38,2
6.805808895,4,97,75,29,1
9.994359781,15,101,4,1,2
1.898359098,17,18,28,32,1
0.271058528,13,121,12,16,2
9.049196996,12,71,54,33,1
3.185176496,3,84,63,25,1
22.75216748,7,99,54,43,1
13.8408358,10,165,28,18,2
1.02251487,4,30,97,42,1
2.244434106,4,12,42,42,0
3.185021564,7,108,43,28,1
9.290102521,2,17,45,35,0
17.40437258,4,178,66,46,1
14.26383205,7,132,19,2,1
7.729767196,18,134,60,18,2
18.54346501,13,68,61,16,1
2.365152945,5,112,50,12,1
7.302793066,13,143,13,8,2
14.59615948,4,158,26,29,1
3.715548281,12,73,98,31,0
15.43661322,17,144,40,23,1
10.69868556,12,78,26,46,1
4.794898022,12,165,72,19,0
17.44430961,0,130,25,0,0
13.96109306,12,175,30,26,2
2.861966911,0,18,55,15,0
5.439588178,3,90,14,21,0
21.0339758,4,40,57,21,0
2.295101869,19,144,60,19,2
23.7487789,15,155,29,25,2
5.179691268,8,61,32,7,0
17.02500736,1,128,56,7,0
6.493032069,18,13,25,45,0
0.948623172,7,92,2,43,1
19.95106966,13,83,26,4,1
12.81899451,17,111,38,16,2
22.26398516,13,29,11,11,1
21.64532814,18,73,81,21,1
19.66102407,14,29,83,34,2
7.132399643,10,32,88,20,1
9.812123527,19,147,79,26,2
7.425985038,19,157,98,33,2
12.64571922,17,145,44,21,2
12.12326719,5,168,77,2,1
12.20491186,15,101,91,0,2
6.975673988,12,92,36,7,1
16.26125666,3,109,54,38,1
16.99090168,10,49,57,10,1
7.261427789,7,49,69,13,1
8.253359692,1,113,24,4,2
17.95802509,15,19,86,17,0
4.095736464,4,79,7,15,0
18.52121136,10,70,62,31,2
21.75269002,13,165,20,12,2
19.19254774,9,95,30,34,0
6.060704409,7,29,80,48,1
7.058208686,6,125,63,44,1
21.14101015,18,119,33,31,2
22.59073694,5,106,69,4,1
17.74517415,16,151,66,18,2
21.35239979,7,178,94,44,2
23.36661635,3,119,80,31,1
14.33299545,19,12,6,36,0
2.012306095,2,126,65,40,1
19.84232358,19,166,70,25,2
5.527868824,0,40,25,3,0
20.1871722,16,52,2,20,1
13.62521106,13,60,70,14,1
18.4716209,12,27,6,18,0
5.192706897,19,129,6,31,2
20.1157784,6,103,42,9,1
21.84193113,3,85,9,39,0
6.253452545,13,107,99,46,2
16.48737059,15,39,41,25,1
10.62033574,13,153,73,20,2
0.220366772,8,24,1,48,0
11.20603281,3,54,44,11,0
23.06331076,16,103,65,9,2
11.60788411,3,93,47,23,0
6.343455464,1,163,76,47,1
16.33117289,12,70,62,35,1
2.269575522,5,76,49,48,1
6.918018359,3,73,19,41,0
1.539606208,4,24,24,42,0
20.33384904,10,34,10,9,1
1.812713115,9,135,32,0,1
16.33812126,12,138,20,22,2
23.06165706,9,24,38,7,0
14.16997939,16,145,93,15,2
1.080966573,2,41,81,13,0
14.11465139,16,169,63,15,2
4.257259079,2,134,20,21,0
19.54598303,12,116,19,24,1
9.809217094,5,35,63,9,1
0.004802347,2,54,95,22,0
19.81035453,13,81,65,37,1
16.69510957,1,53,7,49,0
8.616133357,12,168,66,14,2
6.317223754,7,100,84,10,1
13.26950987,13,85,22,23,0
9.059420393,7,60,65,32,1
8.804747704,9,122,65,0,2
3.845867609,11,170,60,34,2
21.31736815,4,134,15,44,1
12.33774392,13,117,60,20,2
8.880888296,1,90,22,22,0
0.926723596,10,123,1,31,1
6.672682773,3,43,65,32,0
17.87358696,10,136,96,3,0
9.78038117,1,77,35,17,0
9.327179727,8,21,22,11,0
10.24378329,1,31,31,15,0
12.60187833,9,79,88,11,1
6.762693716,13,156,92,16,2
20.47156486,3,146,37,44,1
20.94635011,19,13,94,48,1
1.118190591,12,147,1,39,2
5.737402867,17,74,10,25,2
6.951437885,3,176,79,45,1
20.12932372,18,117,34,13,2
19.53603001,16,35,95,48,1
5.334063611,15,65,3,17,1
20.45199557,6,148,87,27,1
14.11882889,11,157,6,2,2
20.69366612,12,49,95,8,1
10.85444128,9,90,82,6,1
20.46225075,16,72,96,25,1
14.25199836,14,88,52,1,1
11.64989714,6,108,4,44,1
12.62749517,0,29,49,40,0
15.45921738,10,165,22,45,2
6.48004184,5,87,73,34,1
23.64645782,13,157,26,42,2
22.76430824,16,130,17,10,2
12.81954016,16,99,91,47,2
23.38461049,19,101,28,11,2
21.28622369,17,28,62,23,1
16.67352712,14,114,34,20,2
16.85201871,12,143,77,25,2
22.65073168,9,111,63,25,1
19.05601144,19,141,16,27,2
0.681722254,10,54,27,4,1
18.27221705,0,101,65,35,0
4.933592435,7,18,74,46,0
13.25151941,16,85,73,18,0
11.93374734,1,80,1,25,2
2.628135541,7,64,34,41,1
20.39761362,6,75,25,3,1
7.957090724,16,21,58,15,1
6.243594159,13,169,2,26,2
12.46162731,5,165,11,33,1
0.258178587,7,74,4,2,1
4.522148716,13,170,72,13,2
16.84339429,9,51,53,11,1
3.642729152,4,89,52,22,2
20.62638292,15,37,48,25,1
12.42177831,9,59,9,1,2
7.536841147,5,168,31,22,2
23.4315175,1,86,92,7,0
14.60363915,18,23,34,16,1
0.182313951,17,37,34,29,1
9.508629428,7,147,45,47,1
19.91834215,18,172,8,35,2
13.15177786,9,177,12,29,2
13.59611473,6,10,32,7,0
17.7098594,1,101,84,16,0
23.74063615,11,17,33,48,0
20.41062471,11,111,39,7,1
4.884481866,11,153,79,14,2
11.50349987,19,86,68,21,2
12.76744532,2,137,31,34,0
0.368839674,16,153,49,44,2
0.268893642,5,121,25,25,1
20.43751872,3,164,81,11,1
22.16883802,6,85,53,27,1
12.57700629,15,139,4,3,2
4.601374282,14,116,43,5,2
1.516631645,10,123,74,33,1
8.357246936,1,121,98,48,1
11.5384079,11,146,11,32,2
12.53514838,16,120,48,43,2
14.22601059,9,87,92,29,1
8.334051956,16,132,95,27,2
16.67467271,6,131,37,47,1
22.78330562,16,150,23,10,2
23.51269595,11,32,57,46,1
12.11811054,12,24,72,0,0
9.036422977,7,169,41,27,1
11.86395426,3,112,91,14,1
4.900811294,18,118,41,4,2
0.942513121,16,144,40,27,2
14.18559581,1,48,15,31,0
8.571548955,2,42,53,47,0
19.56483976,6,105,1,29,1
2.98434241,11,41,79,21,1
6.757275005,15,52,5,27,1
18.86001828,8,106,15,47,1
9.84430294,0,20,71,23,1
18.48696214,4,107,77,48,2
8.807868794,15,62,27,43,1
15.42603088,19,153,52,2,2
2.698207412,8,67,97,4,1
6.859956824,4,66,67,45,1
18.41034295,5,19,15,0,0
10.25753811,16,73,96,49,2
7.230522681,18,86,94,3,2
11.12188737,4,78,50,0,0
12.41834547,5,24,81,31,0
17.23596092,3,17,2,15,0
13.53796776,11,142,88,48,2
18.0006687,8,106,19,33,1
5.866469598,11,10,62,22,0
17.50346877,10,115,89,23,1
5.393387171,10,15,87,2,0
12.52907358,0,83,96,24,0
1.898784754,17,95,30,45,2
10.90880226,11,133,15,24,2
4.068057104,9,164,42,17,2
16.86634489,9,92,33,26,1
4.55913788,2,31,75,26,0
17.11194945,6,70,24,32,1
20.30947848,6,51,41,32,1
1.75500665,10,56,72,7,1
19.71358343,0,24,74,15,0
11.25039889,10,82,37,25,1
22.62761798,9,141,21,47,1
10.84518433,5,165,11,18,1
14.36509089,9,138,3,10,1
9.799818257,11,41,63,48,1
5.69494232,2,71,56,0,0
16.95485491,3,136,49,29,1
21.37669242,1,135,45,33,0
10.99064714,17,140,46,7,2
1.732582132,3,39,27,34,0
17.8384215,16,150,25,11,2
13.11770698,0,27,22,33,0
19.85790385,16,58,46,49,1
4.298651506,2,109,67,44,1
0.658110085,7,160,1,27,1
15.59154482,18,31,50,5,1
16.12415117,1,76,27,0,0
16.66610863,13,11,73,43,0
11.35392355,7,45,90,11,1
15.66204014,8,117,55,43,1
1.981738977,0,71,86,29,0
8.807770762,13,125,8,24,1
20.59594683,5,139,71,39,1
14.8485696,18,58,91,34,1
9.971967379,11,90,97,6,1
23.39773173,6,140,96,26,2
17.06405875,1,104,18,28,0
19.51142298,6,159,79,36,1
11.47514999,12,138,71,17,2
4.009625439,13,37,86,22,0
4.881927912,11,20,52,44,1
10.80245591,17,117,23,12,2
17.69707859,12,30,23,35,1
22.19532148,19,168,73,48,2
9.489583627,7,41,1,49,0
12.0905253,14,133,81,23,2
23.26363358,8,119,65,26,1
8.100983357,15,79,68,43,1
23.90622986,19,143,4,25,2
21.99287058,2,100,91,29,1
5.40684288,0,82,26,39,2
15.17866522,4,138,46,26,1
0.152734428,14,62,64,43,1
14.34202413,10,126,26,45,1
16.65143137,17,24,23,48,1
11.10610945,10,130,10,44,2
19.84219881,9,37,75,27,1
10.28079012,7,42,83,25,1
4.706513337,15,150,7,2,2
7.063152994,1,122,6,17,0
7.532788264,3,64,58,47,1
9.598189972,4,64,19,41,0
4.406314992,8,138,85,37,1
8.85232196,11,126,70,39,2
10.72334407,19,175,67,17,2
8.841145171,8,27,15,4,0
3.953391454,12,139,10,22,2
10.25224131,18,119,99,14,2
11.08179748,15,41,16,40,1
4.802638104,5,41,4,7,0
9.868466805,5,73,60,16,1
18.90862044,4,92,45,24,1
1.411493224,2,86,57,10,0
22.48602875,5,168,16,6,1
22.05947681,18,10,52,28,0
2.386698179,18,72,27,39,1
8.179523659,19,125,82,47,2
18.3043938,6,116,95,19,1
6.003201531,19,154,27,19,2
21.88192989,13,114,50,23,2
9.669600513,3,96,60,23,1
23.34836674,16,61,79,39,1
16.57132735,0,84,12,46,0
10.91644795,5,93,29,48,1
6.358890188,15,134,52,35,2
5.569689367,19,12,68,42,1
13.60763643,7,24,43,42,0
3.585538232,3,15,34,33,0
17.1576989,4,118,90,19,1
23.230089,3,110,23,1,0
21.01445119,11,89,16,20,1
21.06342641,16,66,6,45,1
3.724846914,13,15,28,15,0
12.65261513,1,124,34,7,0
12.52443891,17,130,79,9,2
3.673293661,9,22,1,11,0
11.56364704,12,159,8,43,2
2.992577946,16,82,81,18,1
19.72311215,17,153,32,19,0
23.29703407,7,107,43,12,1
22.89514716,14,20,76,4,0
16.80176435,14,159,19,19,2
19.50806393,12,149,3,23,2
6.272778079,11,137,60,14,2
9.822753243,13,148,4,42,2
4.399617408,4,19,14,6,0
4.785860394,6,49,69,5,0
6.991880472,3,38,64,20,0
21.2609496,8,92,20,45,1
16.50503634,2,169,61,18,1
2.40494317,19,164,44,13,2
8.267876893,19,172,16,10,2
4.438646375,7,97,51,2,1
7.663066145,3,32,47,30,0
0.952505748,5,103,75,36,1
15.81236111,14,137,23,21,2
18.48044369,9,115,70,23,1
0.687277506,16,74,98,19,1
4.217395701,4,165,96,6,1
5.357082686,8,79,70,7,1
13.77544904,9,30,63,22,1
9.502338004,8,174,58,27,2
17.65807939,9,162,45,29,2
18.82644232,11,36,19,30,1
13.54852213,6,138,46,2,1
10.30154564,3,27,25,47,0
10.31219645,9,155,21,30,1
8.166868409,1,64,4,18,0
14.53440452,13,85,18,24,1
11.90952839,18,143,64,31,2
20.19459558,18,123,81,2,2
14.42028725,0,50,92,12,0
22.64560592,15,78,17,21,1
21.69908175,19,129,40,9,2
19.61658509,2,145,60,21,1
17.19634564,10,53,38,36,1
5.448679046,6,113,85,7,1
17.50492458,15,145,2,9,1
15.18536521,13,121,67,7,2
21.36518223,17,21,61,0,1
23.2512499,4,138,6,39,1
14.92088838,9,56,72,0,1
0.573980571,18,95,53,37,2
20.10665336,3,62,79,24,0
16.86201369,16,137,24,6,0
21.24967684,18,59,76,1,0
19.19441643,13,111,50,3,2
9.611754474,3,31,4,32,0
2.077950905,7,72,33,20,1
21.58322492,6,151,74,43,1
9.453589497,9,86,97,33,1
22.64653348,10,136,3,33,1
11.19804337,18,33,29,45,0
6.83280508,17,141,62,21,2
1.979922811,5,128,85,49,1
21.44164182,6,177,19,38,1
18.91499935,12,134,24,48,2
12.37872442,11,42,1,29,1
3.746050273,3,46,6,26,0
13.78484852,2,90,87,23,0
5.303641501,10,101,91,14,1
22.88736924,16,129,55,7,2
10.30316786,13,91,6,21,1
19.13141013,7,176,94,37,2
18.86086043,8,139,16,32,1
14.21322147,13,40,23,5,1
15.53094938,10,46,13,39,1
13.67187887,15,75,61,6,1
15.87840161,4,152,12,1,1
14.103964,2,85,17,39,0
4.986431851,15,136,36,36,2
0.945664423,15,76,37,9,1
20.97029053,5,171,23,46,1
17.33892198,8,75,46,7,1
15.27473955,5,91,90,31,1
6.45734187,2,11,51,45,0
18.61261347,15,17,47,0,0
9.03640776,3,67,87,0,0
18.3943133,3,17,5,1,0
19.87560917,14,128,37,15,1
1.789801556,0,102,66,14,1
2.328659464,7,133,10,34,1
6.146902996,13,64,26,7,1
5.461449417,15,121,73,31,2
12.56893451,8,127,66,43,1
16.42453788,7,57,48,21,1
22.96889581,0,79,30,14,0
11.35408495,13,139,14,45,2
4.16600671,17,151,90,7,2
9.903783806,9,118,99,15,1
15.62866341,5,54,24,25,2
13.37100629,18,139,21,5,2
4.312844382,1,165,78,3,0
7.124101296,4,48,32,45,0
22.75303388,13,107,14,29,1
5.28026963,1,116,44,36,0
17.17039541,7,156,50,25,1
23.29642685,1,64,40,2,0
18.44233576,10,48,49,29,1
15.61977939,9,132,44,47,1
2.595818623,6,27,80,24,0
14.34719712,13,146,74,7,2
15.8554414,8,172,23,45,2
15.25067308,11,128,89,5,1
18.84761636,9,31,4,41,0
22.29831242,19,159,65,14,2
5.954092436,9,42,35,4,1
14.7878616,7,16,28,5,0
10.91911191,13,179,78,13,2
7.777972674,13,33,2,35,1
4.699028932,4,109,27,11,1
3.787737046,13,63,55,25,1
22.43269032,5,124,97,33,1
6.627426056,10,27,52,24,1
5.02954587,5,25,53,33,0
3.044182197,7,73,34,5,1
4.107458282,15,44,80,33,2
6.868067393,2,68,90,27,0
12.13913833,16,164,73,24,2
11.59609138,11,69,51,23,1
5.333481875,7,179,92,32,1
19.7995598,14,154,62,33,2
0.277572444,15,80,82,1,1
7.305251302,10,117,22,38,1
3.901311306,16,170,9,41,2
11.75354176,8,40,1,45,0
3.861564922,4,64,7,2,0
16.07217977,14,119,12,15,2
3.116471158,3,147,39,21,1
21.46559,3,52,35,16,0
13.85277771,11,147,46,46,2
21.33219797,6,36,59,43,1
21.57339315,17,55,87,41,1
18.07818427,12,25,29,37,1
23.88905661,0,171,31,18,0
0.230991561,9,68,35,40,1
10.59799983,12,20,41,10,0
9.836647218,5,109,23,17,1
13.56513349,12,151,2,5,2
23.65463149,11,145,62,19,2
12.50038613,2,80,77,13,1
17.57086793,15,104,6,43,2
9.430327779,5,159,88,28,1
5.773837767,10,57,53,6,1
13.76735581,2,103,23,14,0
13.41576549,18,107,87,48,2
19.49559265,9,123,73,27,1
0.488951591,3,61,29,18,1
7.268941635,14,41,16,49,1
20.68002146,15,147,99,38,2
5.336305016,5,158,67,44,1
6.108124297,18,56,9,32,1
13.64191268,14,154,31,13,2
0.206708731,4,77,51,12,1
0.610271287,17,27,47,6,1
8.307894986,1,71,3,14,0
10.93572307,16,61,46,48,1
0.085213995,5,20,24,26,0
9.842146139,14,58,82,11,1
3.903098707,9,132,41,39,1
13.54448425,1,139,88,35,0
11.58209729,18,41,81,4,1
4.705196397,5,51,4,39,0
16.55195102,10,61,52,21,1
6.510169484,4,87,96,17,1
22.35130935,7,121,45,36,2
13.30118041,7,78,24,21,1
0.208343098,7,67,12,23,1
1.67241836,18,74,86,13,1
13.93050387,4,54,15,18,0
9.448946202,10,146,90,48,2
6.55875225,16,49,55,30,1
13.82558641,4,142,67,8,1
14.14632664,4,108,9,18,1
6.974865342,7,49,84,43,1
10.27012973,0,140,57,24,0
15.26381671,6,57,80,17,1
23.5763174,13,54,84,46,2
8.390281121,6,91,19,8,1
10.0262834,19,78,20,0,2
19.45494178,7,73,50,43,1
12.95675466,15,102,57,9,2
7.598290159,4,164,94,3,1
23.18074582,7,10,83,35,0
2.449871169,0,86,49,20,0
6.864799635,11,40,39,24,1
15.99675792,12,79,20,4,1
10.59611477,15,64,48,17,1
19.64061688,3,52,4,1,0
19.75355325,14,66,84,28,1
3.638469338,2,121,22,43,0
7.013441143,4,66,96,28,1
16.92059556,2,124,60,48,1
23.03643949,8,41,35,29,1
17.9674924,7,102,47,21,1
3.855986683,9,65,51,36,1
21.79879381,7,140,55,40,1
23.17031043,6,177,91,39,1
10.99540544,9,90,22,21,1
16.91866231,5,95,87,40,1
8.57422382,8,37,73,49,1
0.492999182,17,155,20,26,2
14.32113257,12,117,2,25,1
9.885293755,2,118,41,27,0
0.866553388,15,67,96,11,1
20.59353751,13,123,28,29,2
23.17508923,16,136,95,14,2
1.207747399,12,29,68,19,1
17.53695914,2,20,39,10,0
12.32359766,3,62,82,38,1
8.263757279,8,70,28,28,1
7.184574306,8,90,36,0,1
19.9349824,16,129,59,0,2
4.853496864,1,136,19,33,0
5.210175677,18,168,80,32,2
9.441734504,4,107,22,17,1
23.8067504,19,106,68,0,2
4.600237909,14,41,43,1,1
1.899046381,5,29,49,10,0
19.80174767,10,64,38,9,1
8.678356163,1,159,30,11,0
11.38461774,11,29,53,46,1
10.41813259,15,28,88,43,1
21.1331306,12,75,23,49,1
8.746424076,15,102,2,21,2
12.89671862,2,137,10,12,0
14.38981249,16,173,4,23,2
14.02429136,19,70,53,15,1
12.73967062,2,158,66,48,1
15.94240528,7,10,55,45,0
17.2759338,16,25,17,35,1
14.73214672,12,153,6,49,2
6.209648711,6,138,44,47,1
6.725166534,0,61,49,15,0
0.897005512,12,37,90,13,1
15.23397829,6,121,14,18,1
9.021204907,8,177,39,19,2
20.80630642,10,112,53,9,1
11.85764126,16,41,58,35,0
3.94957517,12,15,93,13,0
17.85693064,11,177,56,14,2
15.04834766,5,117,98,35,1
11.33123432,16,122,74,30,2
1.774707482,18,139,23,47,2
17.62006157,16,90,68,26,2
23.26439594,7,92,8,21,1
9.139071341,10,124,25,7,1
5.827176167,11,18,32,24,0
6.48470344,7,25,38,3,0
9.98170594,5,149,70,47,1
0.533656874,17,94,42,7,2
7.399431872,8,57,56,40,1
5.114904534,2,153,20,18,0
16.09881989,9,136,72,25,1
0.993011808,16,54,51,18,1
1.096014779,17,131,34,36,2
12.94561707,15,152,99,37,2
8.142800023,5,152,23,27,1
15.12635183,9,90,90,34,1
11.22869583,8,130,91,9,1
1.837642508,14,23,93,14,1
22.63664542,18,52,57,24,1
0.940335915,9,169,55,15,2
3.389941481,7,11,30,8,0
15.02416023,16,178,77,42,2
17.61570774,15,154,48,14,0
7.527791848,13,116,9,9,2
8.338699341,16,169,68,36,2
19.94538141,2,130,86,41,1
23.79916471,15,174,15,33,2
4.325357982,18,43,73,20,1
15.83237014,17,91,70,20,2
4.466795736,2,41,8,17,1
10.14206299,15,10,26,36,0
3.324838238,2,10,33,36,0
14.88471653,10,94,73,8,1
6.450639987,4,33,33,43,0
12.34931318,3,99,66,45,1
17.46797045,18,107,6,12,0
10.94083616,11,152,11,15,2
2.968139462,5,77,99,48,1
17.5483364,14,68,99,4,1
18.73114679,5,139,17,47,1
5.935204683,17,69,30,43,1
2.611861209,17,161,57,26,2
10.8206218,13,100,39,1,1
22.45210184,5,45,97,0,0
6.751862684,5,53,16,37,0
22.58772206,15,11,62,3,0
23.0672944,19,152,84,16,2
23.79238384,17,13,19,34,0
3.164085835,5,53,47,2,0
17.83203527,5,128,9,26,1
17.48077966,4,165,46,44,1
16.09985769,13,80,53,36,1
16.11898913,6,95,9,25,1
3.554921116,19,83,31,29,2
7.921313835,10,23,34,12,0
17.57837578,17,150,59,11,2
4.698209374,18,87,89,44,2
2.917121977,13,77,4,15,1
19.83805911,14,38,35,10,1
2.338602958,9,166,60,46,2
12.92742469,12,145,97,5,2
9.571611695,12,153,67,3,2
20.67311442,10,39,30,23,1
0.342798038,4,48,54,25,0
20.32289406,13,17,87,9,0
13.31100897,5,101,89,3,1
8.652848544,1,155,58,29,0
1.214909507,18,140,86,36,2
14.02066614,5,170,98,46,1
19.60472017,12,25,53,47,1
1.657003892,17,155,87,6,2
18.35495401,0,58,20,22,0
22.17610341,19,148,50,21,2
6.478384505,8,43,16,20,1
12.38980381,19,26,67,34,1
8.320261194,1,177,63,13,0
1.429601489,19,104,18,9,2
9.480021808,14,62,16,21,1
20.94476685,12,51,4,32,1
10.38881393,18,173,44,23,2
7.631292288,18,85,48,8,2
16.1105218,9,168,9,16,2
16.33728432,14,175,67,26,2
15.1204101,4,100,2,13,1
7.058459778,12,62,87,47,1
14.15074784,2,39,28,36,0
17.76796656,2,113,43,40,0
11.89340254,18,118,93,9,2
9.252104449,11,147,68,15,2
13.42649297,5,24,92,37,0
18.6473275,4,158,98,29,1
22.66407647,10,149,87,0,2
5.186727303,19,98,73,49,2
23.82535588,8,55,67,32,1
4.21427113,0,140,59,23,0
14.1456457,9,63,74,22,1
15.30701359,14,16,7,1,0
16.82824786,14,156,63,35,2
