PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
9.434217286,0,11,107,84,24,Low
23.4114899,0,13,173,97,42,High
5.292074241,0,4,77,44,1,Low
23.59524334,1,16,129,36,7,High
21.03956808,0,2,149,53,25,Medium
11.29742465,0,6,76,27,23,Medium
14.36282992,0,15,136,69,3,High
3.214966893,1,12,133,6,13,High
20.71556119,1,6,108,20,20,Medium
5.860924981,0,18,42,82,2,Medium
11.01533864,0,14,158,22,42,High
22.00032393,0,2,123,27,43,Low
3.554903691,0,17,95,75,42,High
23.01274965,0,9,134,60,24,Medium
11.87286924,0,14,82,92,4,Medium
14.03246329,1,1,54,95,46,Low
21.88120844,0,19,17,79,9,High
1.726336198,1,9,126,70,1,Medium
15.39968261,0,2,96,15,16,Low
10.73840091,0,19,23,51,35,Medium
2.924635152,0,12,93,26,46,Medium
11.55884178,0,1,14,51,48,Low
3.124599486,0,1,78,77,20,Low
10.72483947,0,14,17,22,32,Low
0.08369273,0,9,45,90,24,Medium
21.02628818,0,17,79,23,29,Medium
13.03154557,0,10,127,7,35,Medium
22.93426427,0,6,129,23,15,High
9.95428062,0,16,118,16,42,High
22.24880934,0,10,95,53,35,Medium
13.00993496,1,7,56,9,36,Medium
0.222301384,1,9,59,10,3,Medium
13.3509857,0,8,136,55,9,Medium
9.103796772,0,3,15,91,33,Low
22.01800618,0,11,17,85,38,Medium
21.17376938,0,1,141,78,1,Low
15.44463332,1,14,24,31,41,Medium
9.824382971,0,1,175,25,4,Low
21.69675176,1,18,115,9,45,High
3.643808543,0,7,157,27,43,Medium
1.590683259,0,2,119,14,4,Medium
13.68801771,1,18,27,64,41,Medium
12.30001878,0,2,176,77,45,Medium
21.68096298,1,2,35,54,32,Low
5.37161846,0,3,94,72,30,Medium
1.893220906,0,2,167,17,31,Medium
16.37925504,1,10,110,24,10,Medium
2.076639525,0,17,60,92,39,Medium
10.23770056,1,17,169,18,4,High
17.98655734,0,11,148,96,33,High
21.64103656,0,0,102,20,8,Low
15.38707309,0,13,76,70,47,Medium
1.112592831,0,0,156,15,6,Low
7.331337609,0,17,151,61,46,High
1.689000032,0,15,19,6,49,Low
0.152295777,0,0,142,90,15,Low
23.93797559,0,0,62,65,33,Low
3.159607952,1,7,138,47,9,Medium
15.73691198,1,0,43,85,45,Low
6.625158687,0,4,96,85,42,Medium
16.89983051,0,5,88,15,32,Medium
4.465860087,0,19,35,35,23,Medium
6.721864671,0,0,56,16,42,High
21.71677051,0,15,15,45,17,Low
19.27300779,0,10,111,18,1,Medium
15.80423387,1,8,19,68,1,Low
11.13554362,0,4,19,76,32,Low
15.28785932,1,2,178,6,27,Medium
13.93974834,0,13,51,49,45,Medium
4.537017449,1,14,171,95,40,Low
23.44181497,0,12,87,36,1,Medium
6.659502911,0,5,102,21,37,Medium
1.113281868,0,16,112,84,18,High
8.338219037,0,11,77,66,41,Medium
13.12250381,1,3,153,75,0,Medium
1.668483621,0,4,126,74,45,Medium
14.14372997,0,8,106,41,12,Medium
6.866206758,0,12,63,16,23,Medium
1.945644201,0,12,107,71,17,Medium
11.30634228,0,8,112,86,13,Medium
15.99595531,0,19,64,56,6,Medium
15.53161943,0,10,167,15,33,High
6.925594526,0,14,175,64,15,High
8.220494152,1,7,152,96,29,High
20.28238403,0,13,167,29,3,High
3.481680937,0,13,84,14,10,Low
19.49394553,0,12,77,84,18,Medium
2.832802949,1,6,90,91,44,Medium
5.407379832,1,13,11,12,34,Low
6.451014376,0,15,71,51,38,Low
16.6038813,0,7,115,16,9,Medium
15.26089882,0,13,19,99,34,Medium
7.172867998,1,17,125,98,33,High
7.77331723,0,4,132,11,41,Medium
2.045048677,0,6,97,37,4,Medium
13.49224948,0,2,36,7,8,Low
9.137538722,0,16,50,1,10,Medium
16.09035171,1,15,31,41,25,Low
23.42839072,1,7,16,7,23,Low
22.86903973,0,8,139,64,24,Medium
4.389596985,0,6,92,50,5,Medium
11.65664847,0,18,175,79,0,High
9.179836081,0,3,86,38,15,Low
1.421745339,0,8,69,69,14,Medium
10.96768392,0,8,56,45,1,Medium
8.867743887,1,2,137,66,45,Medium
1.732454193,0,4,159,52,2,Medium
9.187426416,1,5,101,95,31,Medium
0.642613701,0,16,53,43,38,Medium
15.57815022,0,10,76,37,7,Medium
22.71549329,0,2,67,22,23,Low
5.597996114,0,13,40,32,24,Medium
12.36178765,0,11,85,99,30,Medium
14.48792945,0,15,12,51,42,Low
5.805642796,1,18,12,40,9,Low
7.218140232,1,6,33,80,49,Medium
6.771945255,1,11,130,65,44,High
16.43421563,0,17,71,23,47,Low
17.40164041,0,13,161,67,42,High
14.52626924,0,5,13,12,28,Low
16.53357067,0,6,101,52,22,Medium
23.81396386,0,11,161,69,20,High
18.62182215,0,11,42,18,48,Medium
17.09647117,0,11,125,22,26,Medium
20.26475422,0,7,128,63,37,Medium
18.90982052,0,5,97,2,38,Medium
14.97339508,0,1,132,49,16,Low
9.977409186,0,16,117,20,32,High
10.29807503,0,14,136,29,13,High
15.22442654,0,13,69,50,8,Medium
21.51187363,1,0,58,63,7,Low
14.07627174,0,14,52,11,17,Medium
16.80353327,0,11,99,39,14,Medium
13.9848108,0,5,163,88,11,Medium
16.79908495,1,6,79,62,15,Medium
20.47286438,0,5,31,64,44,Low
23.55877574,0,16,111,76,49,High
14.81567591,1,8,128,58,9,Medium
16.96035207,0,9,164,5,21,High
18.53218581,0,14,26,70,15,Medium
17.61101995,0,19,74,35,22,High
22.84226298,0,4,65,24,10,Low
18.73173045,0,9,156,93,37,High
2.290892912,1,2,142,58,39,Medium
0.528446102,1,1,65,84,17,Low
10.26200716,0,8,10,76,47,Low
21.25607644,0,10,157,12,28,High
0.413373177,0,10,94,85,27,Medium
5.119954693,0,8,133,29,3,Medium
22.71156089,0,9,43,7,45,Medium
10.38606412,0,11,78,93,10,Medium
6.508636402,0,16,34,2,31,Medium
16.42170484,0,1,113,14,21,Low
21.86243602,0,14,87,38,36,Medium
16.69462217,0,7,114,38,29,Low
19.33052848,0,5,160,30,32,Medium
1.093718008,1,2,87,65,13,Low
21.22036859,0,3,146,52,0,Medium
10.71148139,0,1,146,85,43,Medium
16.32805932,0,6,80,11,39,Medium
8.712380805,0,3,115,53,4,Medium
11.76918416,0,8,158,56,16,Medium
16.67032095,1,1,89,98,39,Low
2.296888546,0,6,38,97,27,Medium
9.315559694,0,6,126,30,17,Medium
22.35628131,0,15,64,23,8,Medium
21.96027088,0,17,171,70,47,High
3.030453106,1,16,85,2,6,Medium
15.62696834,0,19,169,71,21,High
10.47997064,0,16,66,85,12,Medium
8.069062825,1,14,53,80,38,High
10.6727563,0,10,126,59,8,Medium
20.15621717,0,1,145,86,22,Low
1.38164491,0,11,29,64,49,Medium
14.1517058,0,6,96,6,46,Medium
9.207708892,0,4,15,98,13,Low
18.17902309,1,7,94,1,2,Medium
19.72593941,0,9,71,30,5,Medium
8.508212223,0,0,55,37,24,Low
11.03653123,1,0,65,47,48,Low
9.851297682,0,8,105,20,20,Medium
10.60801314,1,4,133,29,40,Medium
20.08213647,1,5,95,4,22,Medium
11.69456011,0,8,75,65,4,Medium
1.947113377,0,1,90,49,5,Low
20.26308639,0,8,95,23,46,Medium
12.81662593,0,0,154,80,23,Low
2.950569826,1,15,35,19,26,Medium
7.078204967,0,17,79,65,1,Medium
14.78969314,0,18,169,32,33,High
16.19414609,0,0,48,83,27,Medium
22.0661143,1,17,65,46,13,Medium
18.14156529,0,1,59,94,35,Low
9.962266286,1,11,36,3,8,Medium
18.60242329,0,6,73,55,2,Medium
18.27272488,0,14,10,16,35,Low
20.37295224,0,16,132,87,47,High
10.7358623,0,19,142,63,44,High
11.22809481,0,11,24,63,34,Medium
7.407058944,0,3,173,90,18,Medium
3.279727784,1,15,51,44,47,Low
5.687893716,1,5,116,37,24,Medium
18.81154991,0,9,179,82,42,Low
6.3218644,0,15,104,22,9,High
10.68561017,1,1,125,70,41,Low
1.009849899,0,6,81,69,44,Medium
12.02970707,0,17,114,1,45,High
14.07191082,0,17,160,47,22,High
3.487424903,0,1,43,82,2,Low
6.383298966,0,18,150,9,47,High
3.232279432,0,8,15,3,26,Low
4.213473624,0,12,147,47,2,High
23.4999442,0,8,59,23,33,Medium
16.27899476,0,19,31,95,33,Medium
12.37892276,0,15,162,37,17,High
16.72756191,0,4,119,67,48,Medium
15.03666248,1,6,76,94,35,Medium
11.43051365,0,17,81,72,23,Medium
6.241870966,0,15,160,79,45,High
9.619398127,0,0,114,91,30,Low
6.893363256,0,11,156,59,31,High
10.56986971,0,0,32,29,3,Low
10.48866211,0,1,122,21,40,Medium
23.53194519,1,0,122,6,39,Low
3.237030994,0,6,115,64,46,Medium
18.47585592,0,12,65,93,1,Medium
18.30102148,0,13,57,86,4,Medium
12.78373145,1,2,150,4,2,Low
18.36613445,0,8,10,90,1,Low
17.07548185,0,18,63,98,10,Medium
17.55755555,0,19,144,95,6,High
14.2726776,0,13,123,61,33,High
4.817778538,0,2,15,10,29,Low
23.15271998,1,3,108,66,3,Low
15.5282508,0,4,107,8,0,Medium
23.35612496,1,0,113,58,0,High
1.483362412,0,17,40,13,47,Medium
11.93867732,0,3,21,27,41,Low
19.20234632,0,2,91,70,26,Medium
11.08622025,0,19,165,78,23,High
11.28233055,0,4,115,42,38,Medium
1.258963966,1,18,97,15,28,High
11.35859734,0,17,133,35,17,High
21.5587346,0,2,111,30,30,Low
22.87890809,1,3,61,59,18,Low
8.644756047,1,9,85,12,13,Medium
6.768012139,0,10,18,55,21,Low
14.95309756,0,8,102,57,20,Medium
21.0998184,1,6,104,36,37,Medium
23.78120429,0,19,88,42,9,High
13.86170963,0,8,95,41,19,High
21.27531034,0,4,165,43,13,Medium
14.10922417,1,16,91,10,10,High
6.000323425,0,15,52,49,0,Medium
11.58014975,1,11,67,49,39,Medium
21.06731212,0,1,50,88,43,Low
18.81136415,0,18,41,92,49,Medium
20.71450804,0,14,131,90,12,High
15.73167098,0,0,151,71,46,Low
18.18257781,0,3,179,70,37,Medium
4.948537855,1,9,27,81,3,High
10.5925279,0,19,145,96,19,High
17.7038282,0,13,115,9,30,High
5.722369897,0,9,97,26,36,Medium
22.04241442,0,14,74,85,36,Low
0.343538194,0,3,75,74,25,Low
5.77571411,0,3,156,72,11,Medium
16.25104764,1,2,101,81,3,Low
7.797333412,1,5,26,69,21,Medium
2.849847341,0,3,68,66,34,Low
2.510313097,1,8,170,35,0,Medium
1.017094561,0,11,31,36,42,Medium
9.532230998,1,9,120,21,16,Medium
18.32396844,0,11,138,90,46,High
15.92528682,1,0,76,76,1,Low
8.921886822,0,14,74,9,34,Medium
1.257661595,0,4,39,62,39,Low
6.969894564,1,13,147,55,1,High
3.907685233,1,0,38,16,5,Low
6.376985178,1,2,100,5,18,Low
5.942248201,0,5,64,85,12,Medium
21.71929179,0,11,71,46,40,Medium
6.519491691,0,1,87,76,6,Low
5.878078155,0,4,87,42,25,Low
17.69272057,0,9,167,82,44,High
17.0823064,0,14,154,36,20,High
13.13563941,1,16,123,49,9,High
0.42627768,0,13,151,35,38,High
10.98286281,0,7,78,45,24,Medium
23.35337632,0,19,134,66,31,High
12.75830096,0,6,161,34,38,Medium
0.28995741,1,10,36,37,11,Medium
8.035863061,1,10,112,53,14,Medium
19.8797763,0,8,111,71,12,Medium
19.1144965,0,19,173,46,27,High
10.75547173,0,3,61,68,24,Low
19.35052657,0,16,40,6,40,Medium
15.34957634,0,2,40,18,42,Low
21.42957625,0,16,175,49,22,High
13.49538505,0,7,91,77,16,Medium
23.14494175,0,13,175,31,26,High
23.20295074,0,13,125,96,46,High
12.46305858,0,1,32,35,37,Low
14.39084561,1,17,160,25,39,High
7.849384807,0,18,28,51,16,Medium
6.138058385,0,8,172,92,12,High
7.45350695,0,18,52,67,21,Medium
23.03205029,0,5,173,29,1,Medium
18.05881614,0,15,38,11,49,Medium
23.97257023,0,15,74,96,35,Medium
7.022447213,0,8,63,71,35,Medium
14.46272978,1,11,133,64,9,High
5.562889764,0,1,127,82,44,Low
22.55107828,0,16,60,96,26,Medium
11.85567506,1,2,134,98,2,Low
3.001037058,0,19,89,4,46,High
3.375923666,0,13,29,19,12,Medium
11.52722521,0,11,93,37,7,Medium
13.13611663,0,5,99,36,33,Medium
16.49703788,0,11,138,95,10,High
21.27311013,0,4,172,14,7,Medium
8.915504931,0,14,53,68,40,Medium
15.02024662,1,1,111,95,5,Low
11.09366126,1,18,73,2,30,Medium
7.61445984,0,18,125,43,48,High
2.581689382,1,11,25,45,4,Low
10.32015105,1,13,81,96,48,Medium
16.44865087,0,11,82,69,3,Medium
2.107172765,0,15,86,70,37,High
5.493666373,0,5,38,23,10,Low
20.76295254,1,0,95,24,29,Low
0.800007101,0,14,166,61,45,High
13.87128622,0,7,143,53,7,Medium
5.415747669,1,12,43,66,32,Medium
17.36479286,1,8,176,79,9,High
19.23273225,1,4,29,70,18,Low
8.429610883,0,13,47,15,28,Medium
12.07461413,0,18,27,31,8,Medium
3.814655422,1,19,170,79,2,High
17.7229813,0,18,126,11,33,High
13.79014435,0,16,12,87,24,Low
3.085677611,0,3,179,32,22,Medium
3.687857694,0,10,61,43,6,Medium
6.647722501,1,13,75,96,12,Medium
10.83678145,0,18,134,58,45,High
19.93255526,0,16,125,52,28,High
3.116294166,0,1,140,74,10,Low
21.51833865,0,14,65,9,38,Medium
20.73309874,0,6,75,96,49,Medium
7.233044878,0,3,25,81,42,Low
22.81669278,0,19,61,90,24,Medium
9.706963222,1,15,140,60,19,High
10.90962052,1,18,81,34,11,High
10.95780668,0,11,88,44,38,Medium
10.1410316,1,16,97,3,32,High
2.771853029,1,7,59,96,37,Medium
8.139951682,0,19,86,84,14,High
14.94010441,0,11,165,75,49,High
15.56380076,1,6,124,76,18,Medium
7.415195425,0,8,50,15,10,Medium
6.642607181,0,16,106,94,40,High
7.253324841,0,10,66,99,13,Medium
10.87456033,0,4,122,32,44,Medium
12.37031847,0,15,56,81,46,Medium
20.01134573,0,7,131,51,26,Medium
14.8837931,1,19,135,80,9,High
0.743285391,1,15,95,32,41,High
8.463578791,0,8,155,28,0,Medium
15.40627333,0,8,94,49,49,Medium
21.43157794,0,14,20,39,14,Low
7.226886929,1,10,29,24,49,Medium
23.56440397,0,15,60,36,1,Medium
0.538631074,0,8,176,78,15,High
1.939919939,0,12,58,95,35,Medium
11.1428327,0,3,62,19,24,Low
11.04888105,0,3,53,39,40,Low
4.390561604,0,18,121,47,21,High
15.40751024,1,19,168,25,16,High
20.52783068,1,16,102,83,26,High
21.25230615,1,13,12,20,35,Low
22.00396956,1,4,47,28,22,Low
16.89787798,0,3,104,46,1,Low
14.67749255,0,15,110,12,13,High
0.288322647,0,15,34,10,6,Medium
3.121541417,0,6,129,87,17,Medium
13.66259841,1,2,150,18,13,Low
2.681693767,0,0,152,29,33,Low
11.24339003,1,5,154,97,32,Medium
1.759052944,0,0,151,48,7,Low
6.347397398,0,4,177,63,8,Medium
18.7804853,0,1,158,58,2,Low
5.107882131,0,16,86,32,47,High
12.76214462,0,19,14,91,5,Low
17.91763109,0,17,132,41,41,High
6.591717646,0,7,74,33,21,Medium
6.077997151,0,4,11,5,9,Low
13.06415628,0,7,16,4,28,Low
2.150941047,0,5,124,34,23,Low
16.42732815,0,5,135,75,20,Medium
3.503583669,0,0,105,97,20,Low
1.157139958,0,17,71,28,43,Medium
9.577429832,0,1,77,69,33,Low
7.93972583,0,13,177,36,32,High
19.15647895,0,1,88,13,7,Low
6.505216717,1,11,57,77,34,Medium
8.550803639,1,9,161,20,15,High
0.269620637,0,13,132,29,5,High
1.919590842,1,18,107,66,2,High
12.25601639,0,18,38,16,16,Medium
13.36473546,0,7,75,35,47,Medium
10.97388549,0,8,20,7,36,Low
20.04571665,0,10,103,7,38,Medium
4.921431787,0,2,118,40,31,Low
3.315015693,1,2,81,44,29,Low
3.678364349,0,18,162,12,21,High
0.795744168,1,15,172,37,37,High
23.90925727,1,1,66,47,7,Low
9.837462928,0,2,174,83,27,Medium
8.693948047,1,0,16,97,49,High
1.345249558,0,1,93,15,0,Low
19.15927699,1,15,63,62,27,Medium
11.571226,0,19,37,17,7,High
1.584174969,0,0,14,88,34,Low
23.77446093,0,1,26,70,1,Low
20.37252687,0,18,106,9,29,High
17.65893562,0,19,132,17,15,High
9.170352998,0,9,71,37,27,Medium
14.58199415,1,2,101,3,8,Low
20.07065721,0,14,130,64,6,High
8.913255623,0,2,123,16,21,Low
0.107910966,0,4,144,96,49,Medium
3.255412917,0,18,26,64,3,Medium
6.963750979,0,7,117,9,20,Medium
9.196309042,0,13,76,58,34,Medium
16.08626336,0,6,143,61,21,Medium
6.735051841,1,18,104,29,36,High
11.12447858,0,0,163,25,15,Low
19.55660359,0,0,122,20,34,High
22.49642553,1,6,158,85,1,Medium
19.65113544,0,19,40,67,34,Medium
10.38994089,1,0,179,18,4,High
23.46219019,0,6,102,70,35,Medium
2.388697639,0,3,109,40,38,Low
14.23515909,0,0,68,24,26,Low
11.25496694,1,6,119,64,22,Medium
8.946225214,0,7,114,79,42,Medium
16.84089013,0,7,129,20,32,Medium
15.78528103,0,14,178,59,33,High
0.278758487,0,19,101,27,7,High
8.414008125,0,3,163,14,34,Medium
6.233900548,0,8,99,52,38,Medium
4.190810814,0,0,161,34,15,Low
9.409147659,0,7,133,33,9,Medium
0.094600844,0,2,175,7,41,Medium
16.13047583,0,4,177,18,38,Medium
12.94967466,0,19,98,60,33,High
16.67617716,0,8,72,4,1,Medium
16.15627036,0,8,42,28,44,Medium
23.41851243,0,7,13,23,32,Low
22.81716319,0,5,115,66,10,Medium
15.0778409,0,12,154,61,1,High
9.500843427,1,9,174,6,13,High
4.712885208,0,18,30,65,3,Medium
4.963899882,0,18,120,38,4,High
17.38028403,0,6,155,98,30,Medium
18.57096205,1,19,63,82,34,Medium
19.33643147,0,13,128,81,43,High
17.50265671,0,6,145,5,32,Medium
20.70528273,0,16,166,21,37,High
11.00775067,0,0,114,29,31,Low
23.94615207,0,11,142,40,9,High
19.55801175,0,6,84,14,8,Medium
15.85998518,0,9,138,47,0,Medium
14.96607253,1,14,29,48,7,Medium
7.679625961,0,18,146,96,38,High
14.85899493,1,19,65,38,33,Medium
5.619060748,0,12,157,20,2,High
2.345352046,1,12,125,71,17,High
22.11765225,0,7,174,84,1,Medium
23.78535358,0,18,143,83,8,High
22.39340689,0,17,135,32,3,High
15.99823135,0,10,43,66,34,Medium
22.77216484,0,19,81,51,1,High
9.784614496,0,6,59,9,14,Medium
3.405314842,0,1,99,28,31,Low
13.27278591,0,2,93,42,35,Low
21.2596716,0,2,73,35,32,Low
21.51645397,0,18,71,38,45,Medium
9.479247259,0,5,91,61,43,Medium
8.193193062,1,17,82,83,14,High
23.21824879,0,16,16,67,49,Medium
1.249048214,0,19,76,89,45,High
4.266070988,0,19,137,56,12,High
2.21079011,1,3,172,77,13,Medium
9.526787872,0,12,99,76,39,Medium
10.23865581,0,9,29,86,15,Low
0.698444084,1,6,106,2,33,Medium
17.70303437,1,10,21,65,5,Low
16.92201952,0,13,174,56,40,Medium
14.60751322,0,13,106,12,43,Medium
3.692823462,0,14,32,8,26,Medium
1.190312404,1,6,113,51,28,Medium
19.14675844,0,6,69,3,30,Medium
4.368191153,1,16,11,44,13,Low
13.87091188,0,2,146,60,35,Low
17.21473037,0,8,79,6,49,Medium
11.05827861,0,2,86,53,11,Low
2.429527229,0,5,167,97,14,Medium
8.164824107,0,14,18,39,22,Low
6.629674485,1,16,26,36,14,Medium
2.528358505,0,6,37,68,38,Medium
19.8018789,0,11,79,70,23,Medium
9.391606167,1,2,171,56,17,Medium
11.17107733,0,3,133,37,1,Medium
6.049054047,0,10,114,10,20,Medium
23.16445278,0,5,107,57,49,Medium
6.480878942,0,14,47,7,35,Medium
12.0445969,1,17,118,40,19,Low
17.13519994,1,10,177,94,36,High
23.91717865,0,11,174,54,2,High
23.20766196,0,2,89,94,32,Medium
9.058046065,0,18,35,65,10,Medium
16.20085728,0,17,30,27,23,Medium
22.36687086,0,11,137,18,12,High
18.46442993,0,7,137,65,9,Medium
14.05630967,1,19,46,23,42,Medium
10.2972743,1,10,102,89,23,Medium
19.57675392,0,14,50,97,8,Medium
15.71940341,0,8,68,9,17,Medium
10.55582641,1,3,92,90,38,Medium
1.305304363,0,1,55,16,14,Low
8.134777099,0,2,168,68,29,Medium
15.78283049,0,18,120,87,33,High
19.19751677,1,10,141,26,8,Medium
13.8287706,0,3,58,6,20,Low
20.05816185,0,1,52,94,36,Low
9.458623983,1,17,101,75,44,High
18.8853573,0,6,159,98,14,Medium
5.419969689,1,19,77,52,29,High
7.849743118,0,6,171,48,10,Medium
10.53348765,0,13,158,61,37,High
14.97538162,0,0,56,11,13,Low
18.31413265,1,4,15,33,43,Low
3.163806117,0,4,157,83,36,Medium
1.528601634,0,19,25,29,23,Medium
18.89441441,0,13,82,6,30,Medium
18.08190655,0,12,36,54,4,Medium
14.53051859,0,16,50,57,42,Medium
21.94895126,0,0,57,43,29,Low
1.726565877,0,0,159,37,26,Low
9.210639745,0,7,153,55,39,Medium
10.99511915,0,13,83,27,4,Medium
14.82242627,0,19,132,5,18,High
12.6265516,1,18,65,9,23,Medium
2.806077551,1,11,163,70,37,High
19.32313228,0,6,93,24,39,Medium
22.71784379,0,9,10,6,35,Low
21.85471455,0,1,76,74,10,Low
13.14425545,0,3,80,49,10,Low
17.52362631,0,2,92,12,48,Low
7.565452714,0,16,84,70,0,Medium
9.489834816,0,18,94,31,30,High
11.06594655,0,8,123,5,43,Medium
9.702925837,0,16,85,71,38,High
17.8486457,0,15,162,69,42,High
21.760744,0,5,17,39,1,Low
12.91951941,1,15,63,83,39,Medium
6.374717132,0,12,104,11,9,Medium
14.36495982,1,6,83,31,25,Medium
11.69585315,0,4,174,77,18,Medium
8.426686001,0,19,65,71,37,Medium
11.05392906,0,5,173,49,35,Medium
14.60553706,1,8,167,98,40,High
17.86409038,0,16,101,73,1,High
10.19262488,0,2,97,88,44,Medium
18.69190643,0,12,37,41,25,Medium
12.59335269,1,1,142,70,40,Low
15.50452306,0,8,88,12,3,Medium
17.82538866,0,6,61,88,14,Medium
3.780653577,1,18,133,14,29,High
7.372949791,0,8,158,46,4,High
4.832973852,0,7,68,68,17,Medium
9.867336669,1,11,97,88,8,Medium
5.342573988,0,14,166,73,0,High
8.176808294,0,5,59,77,20,Medium
20.9059055,0,4,69,41,5,Low
19.44059929,1,11,40,69,29,High
18.86093355,0,14,93,26,35,Medium
3.049151397,0,6,126,69,3,Medium
17.61717781,0,11,130,13,41,High
9.45202548,1,0,50,3,18,Low
2.547451097,1,15,91,94,10,Medium
2.679722093,0,18,155,22,18,High
1.817216459,0,3,127,31,7,Medium
14.91914395,0,8,10,43,42,Low
15.5298187,1,15,170,8,15,Medium
5.29337186,0,18,115,99,4,Low
17.11244213,0,3,179,15,32,Medium
19.72878007,0,13,162,91,28,High
11.6057163,0,5,16,81,24,Low
21.44841334,0,12,87,52,44,Medium
12.22944402,0,7,162,14,41,Medium
22.57354197,0,16,58,58,30,Medium
0.812683146,0,10,100,64,20,Medium
6.550499723,0,15,108,32,12,High
7.117060379,0,1,60,31,39,Low
7.820940535,0,0,64,54,31,Low
9.59749814,1,0,136,83,16,Low
10.67945393,1,2,99,75,27,Low
2.118502168,0,7,87,89,7,Medium
1.837010847,0,3,35,45,21,Low
11.91196851,0,12,177,38,6,High
6.266740858,0,4,95,56,5,Medium
10.64752157,0,10,45,48,31,Medium
9.340112062,0,2,57,79,45,Low
20.28963155,0,4,132,14,23,Medium
6.343216575,0,2,13,11,7,Low
11.7138073,0,15,51,17,38,Medium
15.45850074,0,9,161,74,4,High
21.78085314,0,2,178,43,29,Medium
2.629887783,0,5,135,77,36,Medium
9.099890179,0,8,134,96,2,Medium
3.925774317,0,12,79,19,30,High
15.56010339,0,11,90,15,17,Medium
16.15963437,0,16,164,5,16,High
15.39711096,0,3,155,79,35,Medium
15.54055574,1,17,47,5,47,Medium
3.618830234,1,16,48,64,20,Medium
0.714280035,0,12,15,65,31,Low
7.303958125,0,0,47,8,0,Low
8.097423617,0,13,26,38,1,Low
9.946868134,0,12,176,39,22,High
5.953363217,0,10,93,47,9,Medium
23.67344493,1,16,91,94,29,High
1.711918909,1,18,122,6,31,High
21.50455693,0,6,105,82,39,Medium
7.502313991,0,8,157,12,39,Medium
2.323657899,0,14,151,8,46,Medium
13.82413463,0,13,114,4,46,High
3.854381287,0,17,116,40,33,High
18.2205659,0,15,157,45,19,Medium
13.28569386,0,17,83,70,33,High
18.68891919,0,7,30,1,33,Low
15.32782595,0,0,18,76,10,Low
22.13321947,0,12,163,27,22,High
7.360679346,1,12,86,3,21,Medium
3.246010685,0,6,157,33,34,Low
16.0261891,1,13,173,69,17,High
22.29561699,0,8,127,68,30,Medium
14.78653011,0,10,48,31,34,Medium
21.32237188,0,11,124,40,3,Medium
1.167852852,0,0,51,62,28,Low
19.77720462,0,10,130,98,44,Medium
21.01808315,0,13,88,46,20,Medium
15.45121408,0,13,21,71,42,Medium
10.51152442,0,4,41,67,49,Medium
7.024279757,0,2,88,83,40,Medium
2.923227174,1,1,44,89,0,Low
23.10951857,1,2,44,87,28,Low
4.645173707,0,8,115,50,15,Medium
15.98013254,1,5,144,3,31,Medium
0.510378786,0,2,129,61,46,Medium
5.480620421,0,1,11,63,22,Low
23.33081435,0,3,16,97,14,Low
15.05451778,1,12,70,37,16,Medium
14.83546637,0,9,63,58,18,Low
8.834043893,0,7,95,91,40,Medium
0.617668318,1,10,165,9,27,High
16.87385215,0,14,30,27,38,Medium
16.80130031,0,3,135,89,5,Medium
21.10081843,0,12,75,91,20,Medium
17.02818384,0,11,113,15,43,Medium
8.881130792,1,3,145,73,47,Medium
12.33886409,0,5,134,81,45,Medium
6.602710743,1,7,141,46,12,Medium
15.5501572,1,2,19,68,6,Low
9.968170677,0,1,77,62,16,Low
3.264018846,0,2,139,91,12,Low
22.46096667,0,3,147,38,8,Medium
5.928410286,0,6,103,5,45,Medium
22.47880534,1,17,102,29,8,High
19.56114799,0,14,147,77,10,High
4.554424845,0,6,154,18,40,Medium
5.210854246,0,19,96,1,43,High
5.614993263,0,4,72,32,47,Medium
0.052921949,0,14,149,89,47,High
13.445632,0,1,14,27,11,Low
14.66505107,0,16,77,89,8,Medium
20.3407317,0,13,106,70,29,High
15.14021849,1,4,45,57,2,Low
9.795610419,0,12,118,53,45,High
16.07034197,1,3,142,79,17,Medium
19.70398224,0,17,40,89,4,Low
4.192331921,0,2,163,2,26,Low
0.542159019,0,9,37,38,31,Low
13.35632751,0,5,87,6,38,Medium
9.957301298,0,15,177,59,9,High
20.87252058,0,3,89,45,1,Low
15.53758031,0,11,30,21,18,Medium
8.722360793,0,8,167,8,7,Medium
13.91877167,0,5,15,4,16,Low
13.48787897,0,5,104,81,39,High
11.40368541,1,9,69,13,32,Medium
16.44094892,0,18,115,54,20,High
7.2481162,0,10,81,70,43,Medium
11.07222772,1,10,143,51,7,High
23.35083908,0,5,139,57,42,Medium
7.227824734,0,3,23,86,36,Low
3.668787659,1,15,173,69,8,High
0.352044458,0,3,63,5,48,Low
5.658254552,0,18,100,68,39,High
1.35366357,0,9,90,80,9,Medium
15.305307,0,6,70,49,32,Medium
3.348478462,0,2,157,75,12,Medium
14.14209586,0,14,166,87,45,High
6.338301509,0,13,154,43,9,High
3.448326764,0,8,97,41,9,Medium
16.95787208,1,9,71,62,22,Medium
23.68220849,0,3,113,59,36,Medium
20.77263567,1,4,95,93,46,Medium
19.41276098,1,8,87,44,42,Medium
18.57991614,0,9,128,59,38,Medium
8.616202926,0,15,101,60,29,High
